"","tms","bs"
"1869","14",5
"1870","14",5
"1871","14",5
"1872","14",2
"1873","14",5
"1874","14",5
"1875","14",5
"1876","14",5
"1877","14",5
"1878","14",5
"1879","14",5
"1880","14",5
"1881","14",5
"1882","14",5
"1883","14",5
"1884","14",5
"1885","14",5
"1886","14",5
"1887","14",5
"1888","14",5
"1889","14",5
"1890","14",5
"1891","14",5
"1892","14",5
"1893","14",5
"1894","14",5
"1895","14",5
"1896","14",1
"1897","14",5
"1898","14",5
"1899","14",5
"1900","14",5
"1901","14",5
"1902","14",1
"1903","14",5
"1904","14",1
"1905","14",1
"1906","14",1
"1907","14",1
"1908","14",1
"1909","14",5
"1910","14",1
"1911","14",1
"1912","14",1
"1913","14",1
"1914","14",1
"1915","14",5
"1916","14",1
"1917","14",1
"1918","14",1
"1919","14",1
"1920","14",1
"1921","14",3
"1922","14",3
"1923","14",1
"1924","14",1
"1925","14",1
"1926","14",1
"1927","14",3
"1928","14",2
"1929","14",5
"1930","14",1
"1931","14",5
"1932","14",1
"1933","14",5
"1934","14",5
"1935","14",5
"1936","14",1
"1937","14",1
"1938","14",5
"1939","14",3
"1940","14",3
"1941","14",3
"1942","14",1
"1943","14",1
"1944","14",2
"1945","14",1
"1946","14",2
"1947","14",3
"1948","14",3
"1949","14",3
"1950","14",1
"1951","14",3
"1952","14",1
"1953","14",1
"1954","14",3
"1955","14",3
"1956","14",3
"1957","14",2
"1958","14",3
"1959","14",1
"1960","14",1
"1961","14",3
"1962","14",3
"1963","14",3
"1964","14",5
"1965","14",3
"1966","14",1
"1967","14",1
"1968","14",3
"1969","14",1
"1970","14",1
"1971","14",1
"1972","14",1
"1973","14",3
"1974","14",5
"1975","14",1
"1976","14",3
"1977","14",3
"1978","14",1
"1979","14",1
"1980","14",1
"1981","14",1
"1982","14",3
"1983","14",3
"1984","14",3
"1985","14",1
"1986","14",1
"1987","14",2
"1988","14",3
"1989","14",3
"1990","14",1
"1991","14",5
"1992","14",1
"1993","14",1
"1994","14",2
"1995","14",3
"1996","14",3
"1997","14",3
"1998","14",3
"1999","14",1
"2000","14",1
"2001","14",1
"2002","14",1
"2003","14",3
"2004","14",3
"2005","14",3
"2006","14",3
"2007","14",3
"2008","14",3
"2009","14",1
"2010","14",2
"2011","14",1
"2012","14",3
"2013","14",3
"2014","14",3
"2015","14",3
"2016","14",1
"2017","14",3
"2018","14",3
"2019","14",3
"2020","14",3
"2021","14",3
"2022","14",1
"2023","14",2
"2024","14",1
"2025","14",1
"2026","14",1
"2027","14",3
"2028","15",1
"2029","15",5
"2030","15",5
"2031","15",5
"2032","15",1
"2033","15",1
"2034","15",1
"2035","15",5
"2036","15",1
"2037","15",1
"2038","15",5
"2039","15",3
"2040","15",1
"2041","15",1
"2042","15",5
"2043","15",3
"2044","15",3
"2045","15",1
"2046","15",2
"2047","15",5
"2048","15",5
"2049","15",5
"2050","15",1
"2051","15",5
"2052","15",3
"2053","15",5
"2054","15",5
"2055","15",5
"2056","15",5
"2057","15",5
"2058","15",1
"2059","15",2
"2060","15",1
"2061","15",5
"2062","15",1
"2063","15",5
"2064","15",1
"2065","15",5
"2066","15",5
"2067","15",3
"2068","15",5
"2069","15",5
"2070","15",5
"2071","15",5
"2072","15",5
"2073","15",5
"2074","15",5
"2075","15",4
"2076","15",5
"2077","15",5
"2078","15",5
"2079","15",5
"2080","15",5
"2081","15",5
"2082","15",5
"2083","15",5
"2084","15",5
"2085","15",5
"2086","15",5
"2087","15",5
"2088","15",5
"2089","15",5
"2090","15",5
"2091","15",5
"2092","15",5
"2093","15",5
"2094","15",5
"2095","15",5
"2096","15",5
"2097","15",5
"2098","15",5
"2099","15",5
"2100","15",5
"2101","15",5
"2102","15",5
"2103","15",5
"2104","15",5
"2105","15",5
"2106","15",1
"2107","15",5
"2108","15",1
"2109","15",5
"2110","15",5
"2111","15",5
"2112","15",5
"2113","15",5
"2114","15",5
"2115","15",5
"2116","15",5
"2117","15",5
"2118","15",5
"2119","15",5
"2120","15",5
"2121","15",5
"2122","15",1
"2123","15",1
"2124","15",5
"2125","15",3
"2126","15",1
"2127","15",5
"2128","15",5
"2129","15",5
"2130","15",5
"2131","15",5
"2132","15",5
"2133","15",5
"2134","15",5
"2135","15",2
"2136","15",3
"2137","15",1
"2138","15",1
"2139","15",1
"2140","15",1
"2141","15",1
"2142","15",5
"2143","15",5
"2144","15",5
"2145","15",5
"2146","15",5
"2147","15",5
"2148","15",1
"2149","15",1
"2150","15",5
"2151","15",5
"2152","15",5
"2153","15",5
"2154","15",5
"2155","15",5
"2156","15",5
"2157","15",5
"2158","15",5
"2159","15",5
"2160","15",5
"2161","15",5
"2162","15",5
"2163","15",5
"2164","15",5
"2165","15",5
"2166","15",5
"2167","15",5
"2168","15",5
"2169","15",5
"2170","15",5
"2171","15",5
"2172","15",5
"2173","15",5
"2174","15",5
"2175","15",5
"2176","15",5
"2177","15",5
"2178","15",5
"2179","15",5
"2180","15",5
"2181","15",5
"2182","15",5
"2183","15",5
"2184","15",5
"2185","15",5
"2186","15",5
"2187","15",5
"2188","15",5
"2189","15",5
"2190","15",5
"2191","15",5
"2192","15",5
"2193","15",5
"2194","15",5
"2195","15",5
"2196","15",5
"2197","15",5
"2198","15",5
"2199","15",5
"2200","15",5
"2201","15",5
"2202","15",5
"2203","15",1
"2204","15",5
"2205","15",5
"2206","15",5
"2207","15",5
"2208","15",3
"2209","15",5
"2210","15",3
"2211","15",3
"2212","15",1
"2213","15",3
"2214","15",5
"2215","15",1
"2216","15",1
"2217","15",1
"2218","15",3
"2219","15",1
"2220","15",1
"2221","15",1
"2222","15",3
"2223","15",2
"2224","15",3
"2225","15",3
"2226","15",1
"2227","15",1
"2228","15",1
"2229","15",1
"2230","15",2
"2231","15",2
"2232","15",2
"2233","15",3
"2234","15",3
"2235","15",1
"2236","15",1
"2237","15",3
"2238","15",1
"2239","15",2
"2240","15",1
"2241","15",5
"2242","15",3
"2243","15",3
"2244","15",1
"2245","15",1
"2246","15",1
"2247","15",3
"2248","15",2
"2249","15",3
"2250","15",3
"2251","15",2
"2252","15",1
"2253","15",1
"2254","15",1
"2255","15",1
"2256","15",1
"2257","15",3
"2258","15",5
"2259","15",5
"2260","15",5
"2261","15",5
"2262","15",5
"2263","15",5
"2264","15",5
"2265","15",5
"2266","15",5
"2267","15",5
"2268","15",5
"2269","15",1
"2270","15",1
"2271","15",1
"2272","15",1
"2273","15",5
"2274","15",1
"2275","15",3
"2276","15",3
"2277","15",2
"2278","15",2
"2279","15",3
"2280","15",3
"2281","15",5
"2282","15",5
"2283","15",5
"2284","16",5
"2285","16",1
"2286","16",1
"2287","16",3
"2288","16",5
"2289","16",5
"2290","16",5
"2291","16",3
"2292","16",3
"2293","16",2
"2294","16",1
"2295","16",5
"2296","16",5
"2297","16",5
"2298","16",5
"2299","16",5
"2300","16",5
"2301","16",5
"2302","16",5
"2303","16",5
"2304","16",5
"2305","16",5
"2306","16",5
"2307","16",5
"2308","16",5
"2309","16",5
"2310","16",5
"2311","16",5
"2312","16",5
"2313","16",5
"2314","16",5
"2315","16",5
"2316","16",5
"2317","16",5
"2318","16",5
"2319","16",5
"2320","16",5
"2321","16",5
"2322","16",5
"2323","16",5
"2324","16",5
"2325","16",3
"2326","16",1
"2327","16",5
"2328","16",5
"2329","16",5
"2330","16",5
"2331","16",5
"2332","16",5
"2333","16",5
"2334","16",5
"2335","16",5
"2336","16",5
"2337","16",5
"2338","16",5
"2339","16",5
"2340","16",5
"2341","16",1
"2342","16",5
"2343","16",5
"2344","16",5
"2345","16",5
"2346","16",1
"2347","16",1
"2348","16",1
"2349","16",1
"2350","16",1
"2351","16",1
"2352","16",1
"2353","16",1
"2354","16",1
"2355","16",1
"2356","16",1
"2357","16",1
"2358","16",1
"2359","16",1
"2360","16",1
"2361","16",1
"2362","16",1
"2363","16",1
"2364","16",1
"2365","16",5
"2366","16",1
"2367","16",5
"2368","16",1
"2369","16",5
"2370","16",5
"2371","16",1
"2372","16",5
"2373","16",1
"2374","16",5
"2375","16",5
"2376","16",5
"2377","16",5
"2378","16",5
"2379","16",5
"2380","16",5
"2381","16",5
"2382","16",5
"2383","16",5
"2384","16",5
"2385","16",5
"2386","16",5
"2387","16",5
"2388","16",5
"2389","16",5
"2390","16",5
"2391","16",5
"2392","16",5
"2393","16",5
"2394","16",5
"2395","16",5
"2396","16",5
"2397","16",5
"2398","16",5
"2399","16",5
"2400","16",5
"2401","16",5
"2402","16",5
"2403","16",5
"2404","16",5
"2405","16",5
"2406","16",5
"2407","16",5
"2408","16",5
"2409","16",5
"2410","16",5
"2411","16",5
"2412","16",5
"2413","16",5
"2414","16",5
"2415","16",5
"2416","16",5
"2417","16",5
"2418","16",5
"2419","16",5
"2420","16",5
"2421","16",5
"2422","16",5
"2423","16",5
"2424","16",5
"2425","16",5
"2426","16",5
"2427","16",5
"2428","16",5
"2429","16",5
"2430","16",5
"2431","16",5
"2432","16",5
"2433","16",5
"2434","16",5
"2435","16",5
"2436","16",5
"2437","16",5
"2438","16",5
"2439","16",5
"2440","16",5
"2441","16",5
"2442","16",5
"2443","16",5
"2444","16",5
"2445","16",2
"2446","16",1
"2447","16",1
"2448","16",5
"2449","16",5
"2450","16",1
"2451","16",5
"2452","16",1
"2453","16",1
"2454","16",3
"2455","16",3
"2456","16",1
"2457","16",1
"2458","16",5
"2459","16",1
"2460","16",5
"2461","16",1
"2462","16",5
"2463","16",1
"2464","16",5
"2465","16",5
"2466","16",5
"2467","16",1
"2468","16",5
"2469","16",5
"2470","16",5
"2471","16",5
"2472","16",5
"2473","16",5
"2474","16",5
"2475","16",5
"2476","16",5
"2477","16",5
"2478","16",5
"2479","16",5
"2480","16",5
"2481","16",5
"2482","16",5
"2483","16",5
"2484","16",5
"2485","16",5
"2486","16",5
"2487","16",5
"2488","16",5
"2489","16",5
"2490","16",5
"2491","16",5
"2492","16",5
"2493","16",5
"2494","16",5
"2495","16",5
"2496","16",5
"2497","16",5
"2498","16",5
"2499","16",3
"2500","16",5
"2501","16",5
"2502","16",1
"2503","16",1
"2504","16",3
"2505","16",1
"2506","16",5
"2507","16",5
"2508","16",5
"2509","16",5
"2510","16",5
"2511","16",5
"2512","16",5
"2513","16",5
"2514","16",5
"2515","16",5
"2516","16",5
"2517","16",5
"2518","16",5
"2519","16",5
"2520","16",5
"2521","16",5
"2522","16",5
"2523","16",5
"2524","16",5
"2525","16",5
"2526","16",5
"2527","16",5
"2528","16",5
"2529","16",5
"2530","16",5
"2531","16",5
"2532","16",5
"2533","16",5
"2534","16",5
"2535","16",5
"2536","16",5
"2537","16",5
"2538","16",5
"2539","16",5
"2540","16",1
"2541","16",5
"2542","16",1
"2543","16",1
"2544","16",2
"2545","16",3
"2546","16",1
"2547","16",1
"2548","16",5
"2549","16",5
"2550","16",5
"2551","16",5
"2552","16",5
"2553","16",5
"2554","16",5
"2555","16",5
"2556","16",5
"2557","16",5
"2558","16",5
"2559","16",5
"2560","16",5
"2561","16",5
"2562","16",5
"2563","16",5
"2564","16",5
"2565","16",5
"2566","16",5
"2567","16",5
"2568","16",5
"2569","16",5
"2570","16",5
"2571","16",5
"2572","16",5
"2573","16",5
"2574","16",5
"2575","16",5
"2576","16",5
"2577","16",5
"2578","16",5
"2579","16",5
"2580","16",5
"2581","16",5
"2582","16",5
"2583","16",5
"2584","16",5
"2585","16",5
"2586","16",5
"2587","16",5
"2588","16",5
"2589","16",5
"2590","16",5
"2591","16",5
"2592","16",5
"2593","16",5
"2594","16",5
"2595","16",1
"2596","16",1
"2597","16",5
"2598","16",5
"2599","16",5
"2600","16",5
"2601","16",5
"2602","16",5
"2603","16",5
"2604","16",5
"2605","16",5
"2606","16",5
"2607","16",5
"2608","16",5
"2609","16",5
"2610","16",5
"2611","16",3
"2612","17",3
"2613","17",5
"2614","17",5
"2615","17",5
"2616","17",5
"2617","17",5
"2618","17",5
"2619","17",5
"2620","17",5
"2621","17",5
"2622","17",5
"2623","17",5
"2624","17",5
"2625","17",5
"2626","17",5
"2627","17",5
"2628","17",5
"2629","17",5
"2630","17",5
"2631","17",5
"2632","17",5
"2633","17",5
"2634","17",5
"2635","17",5
"2636","17",5
"2637","17",5
"2638","17",5
"2639","17",5
"2640","17",5
"2641","17",5
"2642","17",5
"2643","17",5
"2644","17",5
"2645","17",5
"2646","17",5
"2647","17",5
"2648","17",5
"2649","17",5
"2650","17",5
"2651","17",5
"2652","17",5
"2653","17",5
"2654","17",5
"2655","17",5
"2656","17",5
"2657","17",5
"2658","17",5
"2659","17",5
"2660","17",5
"2661","17",5
"2662","17",5
"2663","17",5
"2664","17",5
"2665","17",3
"2666","17",3
"2667","17",3
"2668","17",3
"2669","17",2
"2670","17",2
"2671","17",3
"2672","17",4
"2673","17",3
"2674","17",1
"2675","17",5
"2676","17",1
"2677","17",1
"2678","17",1
"2679","17",1
"2680","17",5
"2681","17",1
"2682","17",5
"2683","17",5
"2684","17",5
"2685","17",1
"2686","17",5
"2687","17",1
"2688","17",5
"2689","17",2
"2690","17",3
"2691","17",2
"2692","17",1
"2693","17",1
"2694","17",3
"2695","17",1
"2696","17",2
"2697","17",2
"2698","17",1
"2699","17",1
"2700","17",2
"2701","17",2
"2702","17",1
"2703","17",1
"2704","17",2
"2705","17",2
"2706","17",2
"2707","17",1
"2708","17",1
"2709","17",1
"2710","17",1
"2711","17",1
"2712","17",1
"2713","17",3
"2714","17",1
"2715","17",1
"2716","17",1
"2717","17",2
"2718","17",3
"2719","17",3
"2720","17",1
"2721","17",1
"2722","17",1
"2723","17",2
"2724","17",3
"2725","17",3
"2726","17",3
"2727","17",3
"2728","17",3
"2729","17",3
"2730","17",3
"2731","17",3
"2732","17",5
"2733","17",3
"2734","17",1
"2735","17",3
"2736","17",3
"2737","17",1
"2738","17",1
"2739","17",1
"2740","17",5
"2741","17",5
"2742","17",5
"2743","17",5
"2744","17",5
"2745","17",5
"2746","17",5
"2747","17",5
"2748","17",5
"2749","17",5
"2750","17",5
"2751","17",5
"2752","17",5
"2753","17",5
"2754","17",5
"2755","17",5
"2756","17",1
"2757","17",1
"2758","17",5
"2759","17",5
"2760","17",5
"2761","17",5
"2762","17",5
"2763","17",5
"2764","17",1
"2765","18",5
"2766","18",5
"2767","18",5
"2768","18",5
"2769","18",5
"2770","18",5
"2771","18",5
"2772","18",5
"2773","18",5
"2774","18",5
"2775","18",5
"2776","18",5
"2777","18",5
"2778","18",5
"2779","18",5
"2780","18",5
"2781","18",5
"2782","18",5
"2783","18",5
"2784","18",5
"2785","18",5
"2786","18",5
"2787","18",5
"2788","18",5
"2789","18",5
"2790","18",5
"2791","18",5
"2792","18",5
"2793","18",5
"2794","18",5
"2795","18",5
"2796","18",5
"2797","18",5
"2798","18",5
"2799","18",5
"2800","18",5
"2801","18",5
"2802","18",5
"2803","18",5
"2804","18",5
"2805","18",5
"2806","18",5
"2807","18",5
"2808","18",5
"2809","18",5
"2810","18",5
"2811","18",5
"2812","18",5
"2813","18",5
"2814","18",5
"2815","18",5
"2816","18",5
"2817","18",2
"2818","18",5
"2819","18",5
"2820","18",5
"2821","18",5
"2822","18",5
"2823","18",5
"2824","18",5
"2825","18",5
"2826","18",5
"2827","18",5
"2828","18",5
"2829","18",5
"2830","18",5
"2831","18",5
"2832","18",5
"2833","18",5
"2834","18",5
"2835","18",5
"2836","18",5
"2837","18",5
"2838","18",5
"2839","18",5
"2840","18",5
"2841","18",5
"2842","18",5
"2843","18",5
"2844","18",5
"2845","18",5
"2846","18",5
"2847","18",5
"2848","18",5
"2849","18",5
"2850","18",5
"2851","18",5
"2852","18",5
"2853","18",5
"2854","18",5
"2855","18",5
"2856","18",5
"2857","18",5
"2858","18",5
"2859","18",5
"2860","18",5
"2861","18",5
"2862","18",5
"2863","18",5
"2864","18",5
"2865","18",5
"2866","18",5
"2867","18",5
"2868","18",1
"2869","18",3
"2870","18",5
"2871","18",5
"2872","18",5
"2873","18",1
"2874","18",3
"2875","18",3
"2876","18",5
"2877","18",5
"2878","18",2
"2879","18",5
"2880","18",1
"2881","18",5
"2882","18",5
"2883","18",5
"2884","18",5
"2885","18",5
"2886","18",1
"2887","18",3
"2888","18",5
"2889","18",3
"2890","18",2
"2891","18",1
"2892","18",1
"2893","18",3
"2894","18",1
"2895","18",1
"2896","18",3
"2897","18",1
"2898","18",1
"2899","18",3
"2900","18",1
"2901","18",1
"2902","18",5
"2903","18",1
"2904","18",1
"2905","18",5
"2906","18",1
"2907","18",3
"2908","18",3
"2909","18",5
"2910","18",5
"2911","18",5
"2912","18",1
"2913","19",5
"2914","19",5
"2915","19",5
"2916","19",5
"2917","19",5
"2918","19",5
"2919","19",5
"2920","19",5
"2921","19",5
"2922","19",5
"2923","19",5
"2924","19",5
"2925","19",5
"2926","19",5
"2927","19",5
"2928","19",5
"2929","19",5
"2930","19",5
"2931","19",5
"2932","19",5
"2933","19",5
"2934","19",5
"2935","19",5
"2936","19",5
"2937","19",5
"2938","19",5
"2939","19",5
"2940","19",5
"2941","19",5
"2942","19",5
"2943","19",5
"2944","19",5
"2945","19",5
"2946","19",5
"2947","19",5
"2948","19",5
"2949","19",5
"2950","19",5
"2951","19",5
"2952","19",5
"2953","19",5
"2954","19",5
"2955","19",5
"2956","19",5
"2957","19",5
"2958","19",5
"2959","19",5
"2960","19",5
"2961","19",5
"2962","19",5
"2963","19",5
"2964","19",5
"2965","19",5
"2966","19",5
"2967","19",5
"2968","19",5
"2969","19",5
"2970","19",5
"2971","19",5
"2972","19",5
"2973","19",5
"2974","19",1
"2975","19",1
"2976","19",3
"2977","19",3
"2978","19",3
"2979","19",3
"2980","19",3
"2981","19",3
"2982","19",3
"2983","19",1
"2984","19",3
"2985","19",2
"2986","19",1
"2987","19",3
"2988","19",3
"2989","19",3
"2990","19",3
"2991","19",3
"2992","19",1
"2993","19",5
"2994","19",3
"2995","19",3
"2996","19",3
"2997","19",1
"2998","19",1
"2999","19",3
"3000","19",2
"3001","19",1
"3002","19",1
"3003","19",5
"3004","19",1
"3005","20",3
"3006","20",1
"3007","20",3
"3008","20",5
"3009","20",5
"3010","20",5
"3011","20",5
"3012","20",5
"3013","20",5
"3014","20",5
"3015","20",5
"3016","20",5
"3017","20",5
"3018","20",5
"3019","20",5
"3020","20",5
"3021","20",5
"3022","20",5
"3023","20",5
"3024","20",5
"3025","20",5
"3026","20",5
"3027","20",5
"3028","20",5
"3029","20",5
"3030","20",5
"3031","20",5
"3032","20",5
"3033","20",5
"3034","20",5
"3035","20",5
"3036","20",5
"3037","20",5
"3038","20",5
"3039","20",5
"3040","20",5
"3041","20",5
"3042","20",5
"3043","20",5
"3044","20",5
"3045","20",5
"3046","20",5
"3047","20",5
"3048","20",5
"3049","20",5
"3050","20",5
"3051","20",5
"3052","20",5
"3053","20",1
"3054","20",5
"3055","20",5
"3056","20",5
"3057","20",5
"3058","20",5
"3059","20",5
"3060","20",5
"3061","20",5
"3062","20",5
"3063","20",5
"3064","20",5
"3065","20",5
"3066","20",5
"3067","20",5
"3068","20",5
"3069","20",5
"3070","20",5
"3071","20",5
"3072","20",5
"3073","20",5
"3074","20",5
"3075","20",5
"3076","20",5
"3077","20",5
"3078","20",5
"3079","20",5
"3080","20",5
"3081","20",5
"3082","20",5
"3083","20",5
"3084","20",5
"3085","20",5
"3086","20",5
"3087","20",5
"3088","20",5
"3089","20",5
"3090","20",5
"3091","20",5
"3092","20",5
"3093","20",5
"3094","20",5
"3095","20",5
"3096","20",5
"3097","20",3
"3098","20",5
"3099","20",5
"3100","20",5
"3101","20",5
"3102","20",5
"3103","20",5
"3104","20",5
"3105","20",5
"3106","20",5
"3107","20",5
"3108","20",5
"3109","20",5
"3110","20",5
"3111","20",5
"3112","20",5
"3113","20",5
"3114","20",5
"3115","20",5
"3116","20",5
"3117","20",5
"3118","20",5
"3119","20",5
"3120","20",5
"3121","20",5
"3122","20",5
"3123","20",5
"3124","20",5
"3125","20",5
"3126","20",5
"3127","20",5
"3128","20",5
"3129","20",5
"3130","20",5
"3131","20",5
"3132","20",5
"3133","20",5
"3134","20",5
"3135","20",5
"3136","20",5
"3137","20",5
"3138","20",5
"3139","20",5
"3140","20",5
"3141","20",5
"3142","20",5
"3143","20",5
"3144","20",5
"3145","20",5
"3146","20",5
"3147","20",5
"3148","20",5
"3149","20",5
"3150","20",5
"3151","20",5
"3152","20",5
"3153","20",5
"3154","20",5
"3155","20",5
"3156","20",5
"3157","20",5
"3158","20",1
"3159","20",5
"3160","20",5
"3161","20",5
"3162","20",5
"3163","20",5
"3164","20",5
"3165","20",5
"3166","20",5
"3167","20",5
"3168","20",5
"3169","20",5
"3170","20",5
"3171","20",5
"3172","21",5
"3173","21",5
"3174","21",5
"3175","21",5
"3176","21",5
"3177","21",5
"3178","21",5
"3179","21",5
"3180","21",5
"3181","21",5
"3182","21",5
"3183","21",5
"3184","21",5
"3185","21",5
"3186","21",5
"3187","21",5
"3188","21",5
"3189","21",5
"3190","21",5
"3191","21",5
"3192","21",5
"3193","21",5
"3194","21",5
"3195","21",5
"3196","21",5
"3197","21",5
"3198","21",5
"3199","21",5
"3200","21",5
"3201","21",5
"3202","21",5
"3203","21",5
"3204","21",5
"3205","21",5
"3206","21",5
"3207","21",5
"3208","21",5
"3209","21",5
"3210","21",5
"3211","21",5
"3212","21",5
"3213","21",5
"3214","21",5
"3215","21",5
"3216","21",5
"3217","21",5
"3218","21",5
"3219","21",5
"3220","21",5
"3221","21",5
"3222","21",5
"3223","21",5
"3224","21",5
"3225","21",5
"3226","21",5
"3227","21",5
"3228","21",5
"3229","21",1
"3230","21",5
"3231","21",5
"3232","21",5
"3233","21",5
"3234","21",5
"3235","21",5
"3236","21",5
"3237","21",5
"3238","21",5
"3239","21",5
"3240","21",5
"3241","21",5
"3242","21",5
"3243","21",5
"3244","21",5
"3245","21",5
"3246","21",5
"3247","21",5
"3248","21",5
"3249","21",5
"3250","21",5
"3251","21",5
"3252","21",2
"3253","21",3
"3254","21",5
"3255","21",5
"3256","21",5
"3257","21",5
"3258","21",5
"3259","21",5
"3260","21",5
"3261","21",5
"3262","21",5
"3263","21",5
"3264","21",5
"3265","21",5
"3266","21",5
"3267","21",5
"3268","21",5
"3269","21",5
"3270","21",5
"3271","21",5
"3272","21",5
"3273","21",5
"3274","21",5
"3275","21",5
"3276","21",5
"3277","21",5
"3278","21",5
"3279","21",5
"3280","21",5
"3281","21",5
"3282","21",5
"3283","21",5
"3284","21",5
"3285","21",5
"3286","21",5
"3287","21",5
"3288","21",5
"3289","21",5
"3290","21",5
"3291","21",5
"3292","21",5
"3293","21",5
